region_code,region_name,tehsil_code,num_households,centre_lat,centre_long,ne_lat, ne_long,sw_lat,sw_long
135851,Chholabari,800,421.0,27.8663164,80.1344842,27.877,80.14148,27.8594699,80.11369
215382,Hodalpur,1010,573.0,27.8694438,78.7291986,27.8735599,78.73726,27.86155,78.7204699
215430,Sewar,1010,324.0,24.826244,78.2945939,24.83537,78.3091701,24.8171,78.2845201
135853,Sarauniya,800,161.0,27.8541676,80.1470451,27.8617399,80.1587798,27.8489399,80.1412999
135854,Barhaiya,800,485.0,27.4987013,80.524397,27.5087501,80.5447,27.4802301,80.51067
215385,Himaunpur,1010,211.0,27.8586486,78.7561222,27.8706901,78.7632599,27.85179,78.73725
135855,Kallua,800,455.0,27.8585074,80.1065646,27.8736501,80.1216001,27.84975,80.09244
135915,Jamiraha,800,219.0,27.8388025,80.1902375,27.8511599,80.19929,27.8356799,80.18199
215388,Dewari Prahladpur,1010,843.0,27.8375701,78.7107731,27.85725,78.7212599,27.82918,78.7007401
215390,Udher Pukhta,1010,527.0,27.9157931,78.8184432,27.9262199,78.83677,27.8993601,78.8003199
135860,Pandebari,800,166.0,27.8621673,80.1777417,27.86534,80.18373,27.85612,80.1677501
215515,Tilsai Khurd,1010,269.0,27.7469965,78.6469659,27.75718,78.6546301,27.73739,78.63879
135575,Chhatia Saraiyan,800,279.0,27.9801276,80.1247134,27.9886599,80.1324701,27.97415,80.1188399
135523,Parsar,800,517.0,28.1533291,80.2572225,28.1659501,80.27207,28.13906,80.2400399
215396,Tumaria,1010,453.0,28.746136,79.0955723,28.75765,79.1055101,28.73793,79.08412
215501,Dilawali,1010,126.0,27.7785725,78.6441291,27.78364,78.6508901,27.76967,78.63777
135866,Ekghra,800,100.0,27.8375651,80.1582088,27.84396,80.1637099,27.8325601,80.15267
135525,Mundanizam,800,532.0,28.1355531,80.2516473,28.1456,80.2633801,28.12564,80.2382
135526,Laukikhera,800,304.0,28.1251605,80.2683718,28.13413,80.28531,28.11589,80.25663
215399,Bahadur Nagar,1010,208.0,27.8804476,78.757539,27.88493,78.76554,27.8743,78.7488301
135781,Chauganpur,800,370.0,28.5585562,77.4730653,28.566004,77.4817181,28.5463641,77.4491611
215401,Shyam Sar,1010,677.0,27.8605083,78.7787889,27.87013,78.7878901,27.85109,78.7610501
135871,Sunauriya,800,225.0,27.8245616,80.1386714,27.83162,80.14653,27.81802,80.1298901
215402,Timber Pur,1010,179.0,27.8524669,78.7688728,27.8611201,78.7787599,27.8463201,78.76087
215404,Salem Pur Urf Nagala Bhutan,1010,127.0,27.8508385,78.7490377,27.85604,78.75462,27.84618,78.7418399
215405,Gangagarh,1010,833.0,27.8450217,78.7398272,27.8481927,78.7426937,27.8414905,78.7375386
135714,Chaudhakpur,800,196.0,27.9274541,80.4868773,27.9335401,80.49403,27.92288,80.47953
135535,Maghijawan,800,208.0,28.0726154,80.2627973,28.08851,80.2762401,28.05852,80.2577299
135578,Bela Tursia,800,188.0,27.9896848,80.1568134,28.00106,80.1688401,27.9788599,80.15007
135878,Narainpur Ahlad,800,173.0,27.8386226,80.0520952,27.84512,80.0605401,27.83467,80.0392201
135879,Banikagaon,800,991.0,27.842194,80.0814292,27.8575099,80.0956,27.82335,80.0550199
135882,Karmuliya,800,194.0,27.8423122,80.1233175,27.85191,80.12804,27.83428,80.11588
215414,Ikhauna,1010,351.0,27.892783,78.5405304,27.90779,78.5488401,27.87914,78.5214499
215457,Hanauta,1010,207.0,26.363837,83.6707463,26.3671399,83.67859,26.36027,83.6618
215415,Chhichhaura,1010,588.0,27.8802737,78.5291706,27.89023,78.5455098,27.8624999,78.5113
135544,Faridpur Grant,800,126.0,28.0406139,80.3018107,28.05056,80.31522,28.02732,80.2928401
135648,Bagrethi,800,509.0,27.9205149,80.1623948,27.9259101,80.17049,27.9099801,80.1510699
135545,Sahab Ganj Grant,800,1640.0,28.0302044,80.3185252,28.0404501,80.3348399,28.00915,80.30231
135887,Uchaulia,800,726.0,27.8034806,80.0674619,27.82683,80.0847501,27.79242,80.05073
215418,Wahidpurmafi,1010,401.0,27.8461585,78.5099982,27.85285,78.5187301,27.83408,78.4956999
215419,Inayati,1010,343.0,27.8659286,78.5476296,27.8746099,78.55835,27.8592399,78.5417301
215273,Mahmood Pur Pukhta,1010,268.0,28.0037955,78.6072432,28.01538,78.6177369,27.99114,78.5986601
215276,Bhasawali,1010,103.0,28.0030384,78.632781,28.0213701,78.64225,27.98682,78.61839
215279,Abhaypura Rampur Pukhta,1010,191.0,27.9798392,78.6143377,27.98368,78.6319901,27.9693301,78.5948201
215506,Nadrai,1010,1135.0,27.7717649,78.6143377,27.7817501,78.6263701,27.75517,78.60513
135649,Kandharapur,800,379.0,26.146509,83.1300519,26.16002,83.13953,26.1330601,83.12341
215422,Hariya Ther,1010,126.0,27.8420556,78.5731826,27.84602,78.5824401,27.8339501,78.5677099
215295,Salem Pur Bibi,1010,892.0,27.9368171,78.6788746,27.9387776,78.6815928,27.9339814,78.67522
135552,Dayanatpur,800,133.0,27.6273368,78.0584175,27.6287905,78.0601357,27.6259768,78.0569601
135553,Rampurrajaa,800,103.0,28.0458506,80.2126109,28.0653201,80.22462,28.0395201,80.2025101
215304,Tarapur Nsirpur Pukhta,1010,128.0,27.9296735,78.7235296,27.93867,78.7315901,27.92287,78.71772
215305,Tarapur Kanak,1010,117.0,27.927485,78.732033,27.93689,78.7395101,27.9191799,78.72218
215427,Jahangirpur,1010,261.0,28.1787958,77.7037131,28.184049,77.7108265,28.1724176,77.6983369
135582,Farenda,800,291.0,27.1022603,83.2759219,27.1117201,83.2876754,27.086238,83.2614756
135897,Rampur Grant,800,252.0,27.7806776,80.0730491,27.7941701,80.09118,27.7698801,80.0605499
215323,Datlana Pukhta,1010,424.0,27.9139384,78.7957856,27.9229901,78.80801,27.9095,78.7834
215324,Chandpura Gaupura,1010,725.0,27.9036404,78.7759559,27.91833,78.8006399,27.89121,78.76334
215429,Taiyab Pur Kamalpur,1010,451.0,27.8262775,78.574602,27.8428901,78.58617,27.8168001,78.56319
215328,Jaraitha,1010,100.0,27.9260817,78.7150254,27.9300799,78.72456,27.92027,78.7082399
215329,Paisoi,1010,250.0,27.9238171,78.705103,27.93114,78.70875,27.9149899,78.6978001
215331,Bhaupur,1010,230.0,26.4711668,80.1282031,26.47506,80.13271,26.4676801,80.12444
215332,Fatehpur Kalan,1010,947.0,29.2716512,78.1877922,29.28317,78.2062801,29.26313,78.17155
215333,Nagala Laley,1010,172.0,27.917412,78.7150254,27.92306,78.7261001,27.91019,78.70773
215334,Pachalana,1010,308.0,27.9615615,78.6029862,27.97354,78.61327,27.95171,78.5880199
215336,Sirawali,1010,437.0,27.7633343,78.1525239,27.7643876803,78.1544638,27.7616897197,78.151374
135900,Kishunpur Ajitpur,800,130.0,27.8122562,80.169371,27.81962,80.1800099,27.80514,80.1579701
215338,Chandaus,1010,381.0,28.0797556,77.8492695,28.0885078,77.8625107,28.0772247,77.8438853
215342,Kudhar,1010,619.0,27.9098433,78.5717631,27.9257101,78.5836199,27.89095,78.5459899
215343,Goshpur Bhupal Garhi,1010,412.0,27.8884314,78.5575676,27.9008799,78.57213,27.8776,78.54379
215344,Daukeli,1010,281.0,27.8961089,78.5802795,27.90891,78.58882,27.88968,78.57157
215346,Barauli Urf Baragaon,1010,236.0,27.8975303,78.59731,27.9050901,78.60433,27.8837999,78.58671
215348,Mahewa Kalan,1010,109.0,25.1741821,82.2515393,25.1759468,82.2553231,25.17077,82.24732
135902,Sainda,800,309.0,27.8033053,80.1456496,27.81251,80.1579701,27.7957,80.14069
215350,Harsaina,1010,482.0,27.8912654,78.5785053,27.8945615,78.5817075,27.8877625,78.5742831
215351,Harnather,1010,234.0,27.8750726,78.5533086,27.88239,78.5631701,27.8694601,78.5430199
215352,Ghinauna,1010,594.0,27.8542309,78.5632461,27.8676701,78.5791199,27.8423,78.54913
215354,Kendi,1010,237.0,27.93606,78.6132735,27.9384696,78.6159539,27.9337255,78.6120272
215356,Nameni,1010,901.0,27.9155044,78.6136282,27.9221134,78.6157393,27.9119885,78.6111796
135724,Tikariya,800,112.0,26.1839194,81.7212616,26.1905499,81.73858,26.1744001,81.70428
190786,Samogar,961,421.0,26.3362102,83.6441532,26.34509,83.6568099,26.3303599,83.63187
215435,Barkhurdar Pur,1010,215.0,27.8122421,78.6143377,27.8264799,78.61996,27.80649,78.6019401
215364,Harnathpur Urf Nagalamoti,1010,146.0,27.8777187,78.6370367,27.8877499,78.64816,27.87083,78.6301399
190790,Bahsua,961,145.0,26.3403247,83.6707463,26.3451098,83.67415,26.3366399,83.6637499
135720,Sainpur,800,377.0,27.4900397,77.9381689,27.4943001,77.9455501,27.47817,77.9267
190792,Baraon,961,209.0,26.3548433,83.6418258,26.3567951,83.6443556,26.3537189,83.6397743
215369,Rampur,1010,109.0,25.4842209,82.5916032,25.4882,82.59499,25.47884,82.5731599
215370,Naurtha,1010,345.0,27.869797,78.6547668,27.8726173,78.6570561,27.8683019,78.6517346
190795,Khudiya Buzurg,961,100.0,26.3539609,83.6800512,26.3603099,83.6919998,26.34292,83.6715701
215372,Takuawar,1010,715.0,27.8637664,78.699787,27.8649157303,78.7015056,27.8622177697,78.6986787
190797,Pakdi Tiwari,961,125.0,26.3406762,83.678722,26.34349,83.68438,26.3360501,83.6728398
215374,Gurhena,1010,196.0,27.851637,78.6710756,27.86107,78.68426,27.843,78.66447
215375,Kyampur Bahedia,1010,556.0,27.8391348,78.6597306,27.8534699,78.6687001,27.8199999,78.6485401
190800,Deopar Virsinghpur,961,286.0,26.3711255,83.6694169,26.3829301,83.6822001,26.3664999,83.6622499
215377,Dorai,1010,252.0,27.8726475,78.4087504,27.8748366,78.4127927,27.8692978,78.405304
215378,Paharpurkhurd,1010,185.0,25.6314873,83.3174755,25.64395,83.3240298,25.6138601,83.3083801
215379,Tolakpur,1010,425.0,27.8963205,78.7221123,27.91043,78.7292901,27.88488,78.7122399
190806,Ajaipura,961,317.0,26.3781743,83.6959992,26.3825401,83.70874,26.3688499,83.68931
190807,Kharesar,961,317.0,26.3664188,83.6959992,26.3716301,83.70872,26.35959,83.68725
135908,Jalalpur,800,200.0,26.3093328,82.7374115,26.3189213,82.7488807,26.296563,82.7265358
215387,Anandipur,1010,109.0,29.5787579,78.1208079,29.58506,78.1274601,29.5737999,78.1106099
190812,Bhulaipur,961,120.0,26.3472563,83.6946703,26.35335,83.70031,26.34437,83.68826
190814,Karayal Sukla,961,309.0,26.3449004,83.7079575,26.3498199,83.71222,26.339358,83.69999
190815,Talaura,961,118.0,25.3632754,79.398642,25.36945,79.40974,25.3553701,79.38863
190816,Amma Pandey,961,124.0,26.3351487,83.6866967,26.3410499,83.6928601,26.33165,83.68208
215440,Dhantoriya,1010,221.0,27.8165097,78.62885,27.8237545,78.6348236,27.8033,78.6170737
190819,Sasrao,961,105.0,26.3325599,83.6946703,26.33739,83.69987,26.32777,83.68999
190820,Bhitahan,961,141.0,26.3336739,83.7033073,26.33739,83.7088799,26.33128,83.6997101
190821,Puraina Sukla,961,155.0,26.3422464,83.6963092,26.3457656,83.7145199,26.3341299,83.69468
190822,Karayal Upadhyay,961,158.0,26.3274969,83.7132716,26.33442,83.72005,26.3247499,83.7040898
135527,Deolariya,800,404.0,28.1139706,80.2739458,28.1201399,80.28487,28.10546,80.2595599
215400,Yusuf Pur,1010,247.0,25.6269953,83.7491298,25.6405205,83.7630701,25.6171885,83.7405396
135529,Mauthikhera,800,346.0,28.0807894,80.2962385,28.1072101,80.31373,28.07126,80.2793101
190826,Bhadila Awwal,961,173.0,26.3109319,83.6375032,26.3239801,83.6546899,26.2965701,83.62105
190827,Bhadila Doyam,961,201.0,26.3222197,83.6601104,26.3313201,83.66707,26.3155899,83.6532299
135532,Rampur Madari,800,475.0,28.1177755,80.2460718,28.12596,80.25466,28.09683,80.2396501
190829,Dubauli,961,151.0,26.4654192,83.367586,26.4680567,83.3715534,26.4633314,83.3622193
190831,Mahen Babu,961,696.0,26.3169272,83.6734049,26.3211001,83.68351,26.3074299,83.66159
135536,Karaunda,800,278.0,29.453701,77.3755084,29.4647,77.38511,29.43794,77.3686001
135538,Banjaria,800,236.0,27.0728301,83.042179,27.07552,83.0471563,27.0680684,83.0379724
190835,Lovekani Ganga,961,104.0,26.3208021,83.6946703,26.3227801,83.69958,26.3161399,83.6889399
190837,Badya Hardo,961,335.0,26.3311486,83.6959992,26.3389439,83.7038115,26.3216129,83.6828442
135542,Himmatpur,800,282.0,28.7701357,77.965299,28.7813601,77.9788499,28.76345,77.9506699
190839,Parsia Chaubey,961,176.0,26.3046763,83.7292111,26.3082601,83.7343601,26.3007701,83.72372
190840,Karajaha,961,206.0,26.3327773,83.7331954,26.33967,83.74564,26.32669,83.7166999
190841,Phulwaria Bhaiya,961,196.0,26.3288892,83.7451466,26.3341099,83.74989,26.3239699,83.73693
135546,Pokhanapur,800,292.0,28.0178211,80.3073826,28.02749,80.32041,28.0064701,80.28873
135547,Pipariya Dhani,800,197.0,28.0066205,80.3129541,28.02323,80.32758,27.99243,80.29935
190844,Pipara Pandey,961,119.0,26.3220827,83.7238984,26.3257699,83.73343,26.31615,83.71889
135550,Ramalachhana,800,103.0,27.9976607,80.2683718,28.01008,80.2800399,27.9848599,80.2582699
215423,Bharsoli Jangle,1010,404.0,27.846551,78.5405304,27.85571,78.5531801,27.8380899,78.52943
190848,Bara Diksit,961,252.0,26.3055785,83.7170469,26.3104099,83.72523,26.30039,83.7129099
190849,Pachouha,961,269.0,26.2840965,83.7292111,26.2887098,83.7363101,26.28112,83.72224
215426,Esepur,1010,124.0,27.8359414,78.5518889,27.8425801,78.5598301,27.82666,78.5474799
190851,Bijauli Bhaiya,961,171.0,26.2972686,83.727883,26.30252,83.7340799,26.2934299,83.71926
215428,Mahawar,1010,432.0,27.8381227,78.5650205,27.8404517,78.5693854,27.8350297,78.562814
190853,Beldad,961,246.0,26.2956105,83.6934872,26.2987822,83.6969591,26.2929513,83.6884732
135558,Bhoorapipari,800,167.0,28.0268654,80.1902963,28.0360801,80.20101,28.0174499,80.18002
215432,Taiyab Pur Sujatganj,1010,503.0,27.8223889,78.59731,27.83554,78.6115599,27.8141,78.5899
135562,Shahpur Raja,800,737.0,27.0606976,80.8779038,27.06691,80.88543,27.0566099,80.8659699
190859,Parasia Kur,961,128.0,26.2629499,83.6827094,26.2907599,83.70916,26.25412,83.67076
215436,Himmat Pur Sai,1010,460.0,27.83887,78.6260425,27.8408407,78.6282385,27.8373778,78.6239577
135565,Mohammadisray,800,660.0,27.9720884,80.2349196,27.98199,80.25735,27.96545,80.2212
215438,Kaliyan Pur,1010,479.0,27.8238916,78.6326343,27.82688,78.6447499,27.80791,78.6224302
135567,Sisora Nakoom Pur,800,245.0,28.014619,80.1609995,28.02488,80.17331,28.00601,80.14446
135568,Khajuha,800,150.0,26.0555534,80.520229,26.058749,80.5273174,26.0493226,80.5159019
190865,Harnadih Urf Mahai Khas,961,126.0,26.3025467,83.7478021,26.30564,83.75283,26.29818,83.74406
135570,Gulariya Parwat Nagar,800,332.0,27.9966842,80.1735565,28.00472,80.1842299,27.98979,80.1595199
190867,Uttar Muhaw,961,182.0,26.2909723,83.7351874,26.29495,83.7391101,26.28686,83.7302
135572,Mohammadpur Kami,800,309.0,28.0004739,80.1456496,28.00842,80.15461,27.99117,80.1347101
215445,Wahid Pur Khalsa,1010,307.0,27.8448332,78.6412922,27.85617,78.64989,27.8365199,78.62779
190870,Harnoutha,961,126.0,26.2937267,83.7478021,26.2993,83.7518599,26.28806,83.7451599
190871,Baraka Gaon,961,568.0,26.3065204,83.7575436,26.309769,83.7777,26.2867799,83.7507
190872,Lawarchhi,961,373.0,26.2866609,83.7297135,26.2887098,83.7363101,26.283899,83.7263094
215449,Jakharudder Pur,1010,146.0,27.8160068,78.6597306,27.8247801,78.6647599,27.80726,78.6481746
190874,Deidihi,961,220.0,26.2820817,83.7504575,26.28589,83.75551,26.27621,83.7462199
135579,Bauwan,800,412.0,26.1955583,79.8730837,26.2031399,79.8802999,26.1895101,79.8638299
190876,Dhoula Pandit,961,150.0,26.2952242,83.7823133,26.3033,83.7918501,26.2915,83.7759799
190877,Bharha Babu,961,106.0,26.2893437,83.7823133,26.29303,83.78709,26.2853399,83.77485
190878,Nadua,961,231.0,27.206653,83.5657664,27.2188771,83.5746201,27.20209,83.55045
190879,Sisai Gulabrai,961,265.0,26.2755953,83.7703693,26.28074,83.77831,26.26597,83.7645299
135584,Kaurerli,800,153.0,27.9595517,80.1609995,27.96853,80.1691,27.95185,80.1522899
135585,Sisiyar,800,291.0,27.9479013,80.1400671,27.96004,80.1545,27.94037,80.12955
190882,Raipura Chacklal,961,203.0,26.2645552,83.7531127,26.2698801,83.75561,26.25875,83.74826
190883,Kotawa,961,109.0,26.9772076,83.5888569,26.9813,83.59319,26.9728101,83.57603
135588,Harana Narayan Pur,800,373.0,27.9516867,80.1121493,27.96363,80.1197799,27.94141,80.10527
135589,Baida,800,374.0,28.0581958,80.4538597,28.0598623,80.4561424,28.0569083,80.4516792
215462,Kunwarpur,1010,201.0,25.6754053,82.324841,25.677347,82.3290539,25.6718547,82.3215438
135591,Turkehtatappa Gokaran,800,212.0,27.9765421,80.155418,27.9815301,80.16098,27.96833,80.1475401
135592,Hathela Wazidpur,800,274.0,27.9730965,80.1679758,27.9801501,80.17894,27.96367,80.1594499
135580,Patheli Amirta,800,164.0,27.9677288,80.1135454,27.97643,80.1212199,27.96,80.10437
135594,Kheria Gasai,800,128.0,27.972948,80.1861116,27.97725,80.18979,27.9687899,80.1778401
135595,Magrena,800,530.0,27.9692992,80.1958755,27.97989,80.20585,27.9576301,80.18835
135596,Bichapari,800,601.0,27.577872,80.4076132,27.5835601,80.4155299,27.57308,80.3991399
135597,Suatali,800,106.0,27.9646983,80.2126109,27.97364,80.2214599,27.9604099,80.20323
190894,Tekua,961,111.0,26.3914231,83.7637327,26.3981599,83.7684401,26.3872099,83.75569
135581,Kuiyan Madarpur,800,363.0,27.9702856,80.128901,27.97992,80.1394501,27.95637,80.11879
135600,Khetahara,800,271.0,27.9524564,80.1833217,27.9592601,80.1955699,27.9461101,80.1727699
135601,Dhakhia Bhau,800,174.0,27.9545553,80.1721613,27.96007,80.1769,27.9514201,80.1670199
135602,Shanker Pur Raja,800,376.0,27.9437083,80.1623948,27.9552599,80.1727699,27.93527,80.1480099
215475,Mohanimamoorganj,1010,844.0,27.7820131,78.5291706,27.7974701,78.54041,27.7677201,78.5108299
190900,Harkhouli,961,201.0,26.3982643,83.8028782,26.40191,83.8081199,26.3924299,83.7978801
190901,Israuli,961,116.0,26.0087165,82.9246084,26.0153306,82.9305125,26.0029692,82.9186678
190903,Tarakulanan,961,242.0,26.3802438,83.7770052,26.3905501,83.78125,26.37291,83.76996
190904,Parasia Ojhha,961,122.0,26.3955351,83.7751361,26.40126,83.7812778,26.389931,83.7716099
215481,Athaiya,1010,291.0,27.7769924,78.5685693,27.7787688,78.5699165,27.7749052,78.5667623
215482,Kanar Khera,1010,294.0,27.7955443,78.4837189,27.8065,78.4934901,27.78687,78.47413
190907,Phulwaria Lala,961,142.0,26.3745958,83.7823133,26.3796001,83.7868699,26.3706599,83.77818
135612,Bahadur Nagar,800,485.0,27.8804476,78.757539,27.88493,78.76554,27.8743,78.7488301
190910,Bardiha Nathmal,961,158.0,26.3822595,83.7557679,26.3901601,83.76541,26.3747699,83.74642
190911,Badhpurwa,961,156.0,26.3735579,83.758423,26.38041,83.76224,26.36985,83.75448
190912,Bharwatia  Upadhyay,961,120.0,26.373211,83.7504575,26.3797401,83.7550499,26.3677501,83.7460199
135617,Mohammadpurdina,800,292.0,27.9114348,80.2586162,27.91673,80.27451,27.9050801,80.24503
190914,Patakhauli,961,158.0,26.5999739,83.8989777,26.60367,83.90662,26.5955601,83.8941601
190917,Bhaluani,961,805.0,26.3581419,83.775678,26.36986,83.78886,26.3527701,83.76782
190919,Karaundi,961,285.0,25.2677643,82.9743495,25.275085,82.9846769,25.262158,82.964967
190920,Nakdah Fulwaria,961,235.0,26.3695766,83.7345234,26.37498,83.74428,26.36397,83.72398
190921,Badya Fulwaria,961,467.0,26.3607592,83.7345234,26.36748,83.74127,26.35285,83.72923
190922,Thakur Deoria,961,179.0,26.3581677,83.7424909,26.36856,83.7475401,26.3516,83.73438
215459,Satpura Mafi,1010,318.0,27.803058,78.556148,27.81234,78.56649,27.7957,78.54853
135628,Tegunkhurmnagar,800,220.0,27.9225139,80.1902963,27.92849,80.20284,27.91331,80.1780901
135586,Barkhera Kalan,800,155.0,27.9569408,80.1247134,27.96203,80.1362701,27.94955,80.1178599
135630,Kaimhara,800,263.0,27.7699673,80.413178,27.78129,80.4269699,27.76301,80.40005
190927,Misrauli Urf Tarauli,961,137.0,26.3487701,83.7292111,26.3556299,83.7361801,26.34556,83.7246399
190928,Parsia Niranjan,961,102.0,26.3491181,83.7371794,26.3522799,83.74412,26.3457199,83.73553
135634,Gadamapur,800,129.0,27.8899449,80.2418899,27.8977099,80.24714,27.88457,80.23685
135635,Kunwarpur,800,230.0,25.6754053,82.324841,25.677347,82.3290539,25.6718547,82.3215438
135636,Baraincha,800,373.0,27.9284969,80.1121493,27.9429499,80.1262,27.9208601,80.0998
215509,Bhaisora Khurd,1010,310.0,27.7799809,78.6611488,27.7901701,78.6705299,27.7717599,78.6507799
135725,Danpur,800,345.0,28.1946431,78.2063123,28.198267,78.2120775,28.1906834,78.2014132
190935,Karamtar Ganga,961,191.0,26.3466419,83.7478021,26.3554401,83.7529099,26.3400099,83.74412
190936,Pipara Puran,961,109.0,26.3378235,83.7478021,26.34072,83.75224,26.33091,83.74382
135641,Bhuinhara,800,328.0,27.9313629,80.1721613,27.9360799,80.1813401,27.92381,80.16271
135642,Bujhari,800,140.0,27.9255121,80.1512317,27.93237,80.1588999,27.9197199,80.1461701
135643,Bhagnapur,800,124.0,28.3526373,79.5852768,28.3542715303,79.5867069303,28.3515735697,79.5840089697
135645,Rachhela Wajidpur,800,146.0,27.9139149,80.1512317,27.92157,80.1574398,27.9070899,80.13796
135646,Tenduakanja,800,445.0,27.9019161,80.1456496,27.91384,80.1592499,27.8978301,80.1293199
215461,Jakhaira Maheshpur,1010,610.0,27.8054166,78.5843483,27.8093082,78.5911599,27.7854099,78.56958
190944,Ruchapar,961,147.0,26.3139467,83.7564317,26.31798,83.76064,26.3080901,83.75251
190945,Karamtar Serkhan,961,322.0,26.3411099,83.7557679,26.3489399,83.75892,26.3328301,83.75167
190946,Jarar Raman,961,175.0,26.3443957,83.7637327,26.3486899,83.77079,26.3384399,83.7572099
190947,Jarar Manik,961,204.0,26.3505053,83.769042,26.35529,83.77293,26.3478298,83.7635201
190949,Kuichawar,961,125.0,26.3334011,83.7643964,26.33762,83.7687301,26.33043,83.75956
135654,Haranajat,800,233.0,27.884117,80.1400671,27.89345,80.15021,27.8763799,80.12987
190951,Pathak Khudia,961,138.0,26.3156896,83.7796593,26.31895,83.78494,26.3123599,83.77113
190952,Misra Khudia,961,168.0,26.3091067,83.7636619,26.31703,83.7664,26.3053899,83.76016
190953,Bijalapar,961,134.0,26.3090038,83.7610779,26.3151698,83.76276,26.3050399,83.7566045
190954,Amown,961,225.0,26.3188254,83.7653867,26.32134,83.7741499,26.3111,83.76064
135659,Bijauliakhanpur,800,258.0,27.8849692,80.1721613,27.89602,80.1852899,27.8794101,80.1605501
135660,Barkhera Khurd,800,104.0,27.8754695,80.1609995,27.8788699,80.1640801,27.86934,80.1530498
135661,Ajehara,800,429.0,27.8745193,80.1679758,27.8830799,80.1806201,27.8639001,80.15834
135662,Baudhikhurd,800,910.0,27.8993165,80.1902963,27.9159101,80.1998401,27.8898,80.17538
135663,Palchakkoo,800,283.0,27.9016634,80.2028489,27.90964,80.2141001,27.89144,80.1957
190960,Pipara Chaturi,961,120.0,26.3581074,83.8088474,26.36169,83.8142601,26.3519701,83.8038299
215464,Harsingh Siroli,1010,394.0,27.8055165,78.6029862,27.8141,78.61946,27.7959799,78.58557
135666,Parchhiyabela,800,144.0,27.8877167,80.1902963,27.8934,80.19883,27.87869,80.18201
135667,Bijaulisahaspur,800,678.0,27.8773112,80.2070328,27.8847699,80.2167699,27.86373,80.19432
135668,Murtijaali Nagar,800,506.0,27.8703157,80.1902963,27.88681,80.20097,27.85994,80.17461
135669,Dhkhia Jogi,800,209.0,27.8681675,80.1805318,27.8737,80.18398,27.8641,80.17442
190967,Markara,961,483.0,26.3242435,83.8075209,26.33778,83.8190101,26.3154,83.7952299
135672,Harihar Pur,800,413.0,26.6643802,83.0025643,26.6713911,83.00982,26.6584283,82.9950142
190969,Bangarouli,961,167.0,26.3233265,83.7862942,26.3307499,83.7930499,26.3118199,83.77933
