region_code,region_name,tehsil_code,num_households,centre_lat,centre_long,ne_lat, ne_long,sw_lat,sw_long
171323,Basantpur Udal,919,566.0,27.9888544,81.5349581,28.002,81.55168,27.9732,81.51974
171324,Rampur Munna Pathak,919,218.0,27.988331,81.5500441,27.9998301,81.55943,27.97592,81.54447
171325,Dubidhapur,919,502.0,27.9854047,81.5733528,27.9935899,81.5850799,27.9717099,81.5565698
171326,Jamunha Babaganj,919,765.0,27.9669558,81.5569003,27.97892,81.56992,27.9571701,81.5464101
171327,Bargadaha Chilbila,919,463.0,27.9604679,81.54593,27.9683199,81.5546899,27.9483201,81.53189
171328,Bishunapur,919,217.0,27.408516,82.1632046,27.4250261,82.17638,27.40081,82.15033
171329,Gawarkha,919,271.0,27.9365389,81.5349581,27.94717,81.54806,27.92775,81.5198699
171330,Kalwari,919,674.0,26.633333,82.683333,26.6346819803,82.6846819803,26.6319840197,82.6819840197
171332,Madhopur Nidauna,919,290.0,28.0360214,81.54593,28.04271,81.56339,28.02581,81.52854
171334,Hathiya Bojhi,919,253.0,28.0114233,81.5239846,28.02191,81.53851,28.00137,81.5148
171336,Sheopur Mohraniya,919,228.0,28.0382345,81.5582715,28.0449743,81.568565,28.0284399,81.54655
171337,Ranjit Bojha,919,586.0,28.0260876,81.5733528,28.0370238,81.58575,28.01736,81.55739
171339,Bhagwanpur Karinga,919,594.0,28.006628,81.5404443,28.0172601,81.55116,27.9927801,81.53036
171340,Parampur,919,202.0,25.3114295,82.8707924,25.31612,82.87702,25.3088199,82.8663299
171341,Gendpur,919,456.0,27.9905433,81.5623849,27.99912,81.5682699,27.98263,81.55396
171343,Nidha Nagar Pokhara,919,262.0,28.0148016,81.5788361,28.0221901,81.58488,28.00641,81.5669399
171344,Pach Pakari,919,202.0,28.0212859,81.5898016,28.0283,81.5986599,28.01145,81.5826401
171349,Muralidhar Dadauli,919,176.0,27.9819421,81.6117277,27.9924499,81.6208599,27.97305,81.60606
171351,Rampur Husen Bux,919,359.0,27.9832796,81.6336474,27.9900734,81.6461999,27.97484,81.6250499
171360,Lakshamanpur Salarpur,919,500.0,27.9453846,81.5843191,27.9588401,81.58936,27.9361299,81.5732001
171363,Lakhahiya,919,755.0,27.9419149,81.6226884,27.9567499,81.63696,27.9266201,81.60822
171364,Jhauhana,919,106.0,27.1895754,81.9070966,27.20037,81.91875,27.1778499,81.89057
171366,Bhawaniyapur Tikuri,919,318.0,27.9317377,81.5514154,27.93767,81.56583,27.92329,81.5363199
171368,Nawwa Gaon,919,415.0,27.9094901,81.567869,27.92356,81.58373,27.8963801,81.5556298
171369,Makanpur,919,587.0,26.9018779,79.9786327,26.9125139,79.9851253,26.8916554,79.9605071
171372,Sheopur Semra,919,367.0,27.8995377,81.5952837,27.91164,81.6051501,27.88028,81.58183
171373,Jalalpur,919,464.0,26.3093328,82.7374115,26.3189213,82.7488807,26.296563,82.7265358
171374,Sheo Nagra,919,134.0,27.8836281,81.5966542,27.8917501,81.60198,27.8775501,81.5887799
171375,Chaugoie Bilaspur,919,417.0,27.9128405,81.6226884,27.92297,81.6336701,27.9052199,81.60957
171376,Hariharpur Puraina,919,291.0,27.9251382,81.6336474,27.9417299,81.64598,27.92073,81.61668
171378,Ram Nagar Gulariha,919,270.0,27.9199893,81.6446049,27.9251001,81.6528699,27.90989,81.62891
171380,Rahim Nagar,919,254.0,26.8831887,80.9643114,26.8863261,80.967594,26.880412,80.9599111
171382,Madhawapur Raghunath,919,319.0,27.8957272,81.6281681,27.91142,81.63685,27.88251,81.61487
171384,Jamunaha Naubasta,919,318.0,27.8827596,81.6062468,27.8953,81.6116699,27.8718099,81.5936301
171385,Mansor Nagar Saie Gaon,919,212.0,27.8744016,81.588431,27.88293,81.59841,27.8642501,81.57433
171389,Majgawa,919,350.0,26.7231733,82.6152516,26.72684,82.61859,26.71967,82.6113698
171390,Fultekra,919,252.0,27.9588586,81.7103155,27.9702401,81.72642,27.9452,81.70099
171391,Gulariha,919,403.0,27.0140035,83.2318634,27.01926,83.2430399,27.00483,83.2213999
171393,Lakshamanpur Lahsorwa,919,180.0,27.9244059,81.7417812,27.9332201,81.74594,27.9166601,81.7345901
171397,Sirsiya,919,484.0,27.7840913,82.1033464,27.7944101,82.11196,27.77666,82.0884199
171398,Bhagat Purwa,919,104.0,27.103031,83.0502083,27.1063502,83.0574173,27.0964387,83.0488836
171399,Bhagtapur,919,145.0,27.7431194,81.6062468,27.75851,81.62012,27.7321299,81.59512
171401,Ganeshpur Nimnahara,919,148.0,27.9045346,81.6774675,27.91016,81.6881899,27.8981301,81.6609
171403,Mirjapur Tilak,919,582.0,27.89685,81.6706223,27.90253,81.6890401,27.8897,81.6587401
171404,Chaugorwa,919,1071.0,27.8860906,81.661038,27.89707,81.6716101,27.88057,81.64046
171406,Govindpur Pandit,919,526.0,27.8824742,81.6733604,27.8934201,81.6823701,27.87175,81.6572699
171407,Bankashahi,919,466.0,27.888738,81.7048419,27.89627,81.7118799,27.88054,81.67802
171408,Viraie Gaon,919,140.0,27.9003716,81.7048419,27.91057,81.7174501,27.89221,81.6881
171409,Chanaini,919,321.0,25.2928396,81.9384779,25.29797,81.9457901,25.28782,81.9341801
171410,Satijor,919,638.0,27.8822606,81.6938933,27.8914801,81.7051,27.8708199,81.6823701
171414,Khairisamaisa,919,369.0,27.893068,81.30418,27.90552,81.31538,27.88584,81.29311
171422,Balsinghpur,919,1195.0,27.3677697,81.0064442,27.3827601,81.01542,27.3543801,80.99391
171423,Lagdiha,919,259.0,27.941649,81.3371911,27.9503599,81.34891,27.9339901,81.31964
215512,Tawalpur Mosampur,1010,415.0,27.7678641,78.6370367,27.7838099,78.6461301,27.75772,78.6286099
171426,Daljit Purwa,919,786.0,27.9026943,81.3646896,27.9101601,81.37804,27.8912599,81.3486399
171428,Baraiya Kalan,919,662.0,27.8982605,81.3866812,27.91487,81.3988601,27.8855999,81.37186
171432,Rajapur Kalan,919,967.0,27.734385,81.3701881,27.74464,81.37983,27.7248201,81.35869
171433,Gulra,919,470.0,25.9372726,82.5551037,25.94056,82.5636999,25.93335,82.55021
171435,Gayaghat,919,2278.0,27.9936598,81.4251512,28.0079999,81.43679,27.98133,81.41243
171436,Bhaluhiya Hulas,919,103.0,28.0100676,81.4320188,28.0176201,81.4365399,28.0036299,81.41696
171437,Puraina Bhawani Bux,919,652.0,27.97657,81.4306454,27.98879,81.4481099,27.95997,81.4169699
171438,Sarramundari,919,1536.0,27.9447763,81.4333923,27.96106,81.45394,27.9353799,81.4215499
171439,Nibiya Ray Bojha,919,119.0,27.9663166,81.4526179,27.97349,81.4605799,27.96106,81.44544
171440,Lakshmanpur Matehi,919,619.0,27.9499043,81.4690932,27.96427,81.48425,27.94009,81.44801
171441,Amwa Husenpur,919,183.0,27.9394763,81.4649747,27.94679,81.47793,27.9274699,81.44803
171442,Ghurghutta,919,1195.0,27.931442,81.4526179,27.94053,81.47356,27.91854,81.4341301
171443,Kola Jhinsiya,919,107.0,27.9263131,81.4402591,27.93835,81.45,27.91636,81.4239499
171444,Maholi Sher Khan,919,217.0,27.9184476,81.4306454,27.9353799,81.44964,27.9056899,81.4179799
171445,Saraiyan,919,973.0,27.8182217,80.6077132,27.82979,80.61971,27.8031301,80.5966398
171447,Girdharpur,919,900.0,28.7177747,79.4619506,28.7268725,79.4790459,28.7055699,79.4467734
171448,Amba Pokhar,919,865.0,27.9461332,81.5020328,27.95731,81.5198699,27.9352199,81.4870799
171449,Madhuban,919,583.0,26.1660219,83.6853676,26.1756211,83.6947918,26.1579803,83.6723684
171451,Tulsipur,919,257.0,27.5246311,82.4156829,27.5434331,82.4276846,27.511649,82.4021776
171452,Bhaluhiya Bharat,919,353.0,27.9064539,81.5184973,27.91589,81.5307101,27.8961899,81.50686
171453,Hara Basehari,919,591.0,27.8948246,81.5184973,27.90378,81.5301999,27.88195,81.50837
171454,Newada Nanhujot,919,170.0,27.9139979,81.4759568,27.9208,81.48322,27.9068499,81.47105
171455,Rajwapur,919,407.0,27.9218605,81.4855648,27.93234,81.49507,27.9101101,81.4729801
215444,Narauli,1010,496.0,28.4840328,78.7107731,28.4902306,78.7188005,28.4794049,78.7042093
171457,Bahadur Purwa,919,333.0,27.8974057,81.4896821,27.9138799,81.50038,27.88025,81.48045
171458,Keshawapur,919,683.0,26.8285016,82.2705508,26.8340199,82.2743599,26.82558,82.2640199
171461,Bhopatpur Belwa,919,538.0,27.8867941,81.5061493,27.89649,81.5152401,27.8749701,81.4987
171464,Patrahiya,919,1017.0,27.8750147,81.4333923,27.8904101,81.44466,27.85925,81.4112501
135756,Semra Grant,800,336.0,27.8446635,80.4229156,27.84827,80.43775,27.83798,80.4119299
171466,Kakraha Bodhawa,919,571.0,27.8609903,81.4416324,27.8765699,81.4532801,27.8449601,81.43325
171468,Nanpara Dehati,919,3475.0,27.8756851,81.4910545,27.88624,81.50678,27.8623401,81.4741301
171470,Meharban Nagar,919,497.0,27.8465923,81.5143815,27.85581,81.52613,27.83908,81.50072
171471,Majhauwa Bhulaura,919,975.0,27.8489754,81.5294716,27.86231,81.5458899,27.83249,81.521
171473,Koyalahwa,919,256.0,27.794804,82.0870127,27.8052899,82.09887,27.7869201,82.0751
171474,Gulalpurwa,919,408.0,27.8253709,81.5239846,27.83908,81.53631,27.81692,81.50864
171475,Siletanganj,919,529.0,27.8188782,81.5130095,27.82726,81.5249899,27.8085701,81.5026601
171477,Imaliya Gangapur,919,376.0,27.8900235,81.5349581,27.89868,81.5474701,27.87671,81.52622
171478,Parsa Agaiya,919,704.0,27.9023283,81.54593,27.9204999,81.5640099,27.8898499,81.5272899
171479,Lakhahiya Kalan,919,670.0,27.8855564,81.5569003,27.90346,81.57335,27.87175,81.54249
171480,Siswara,919,465.0,25.9334718,82.8741572,25.9350066,82.8761172,25.930935,82.8710961
171481,Lal Bojhi,919,383.0,27.4097358,82.0815673,27.4216699,82.09325,27.3946001,82.0629001
171486,Pathak Purwa,919,480.0,27.8051629,81.2931731,27.81063,81.3036999,27.7952499,81.2826301
171488,Arnawa,919,991.0,27.8667354,81.3014284,27.87696,81.31426,27.8490501,81.2850301
171490,Newada Pure Kasbati,919,581.0,27.8715822,81.3784351,27.8912599,81.38777,27.8567099,81.35772
135691,Bhikhampur,800,556.0,26.5409834,83.8675134,26.5425552,83.8685025,26.5395415,83.8656056
171494,Sohbatiya,919,1043.0,27.8411484,81.4031707,27.85686,81.42214,27.83304,81.38905
171497,Sankalpa,919,290.0,28.0261062,81.5500441,28.0324199,81.55924,28.02081,81.54346
171498,Bahorikapur,919,517.0,27.825755,81.4361391,27.83926,81.4521599,27.8217401,81.41734
171499,Kotwa,919,389.0,25.7914492,84.4835396,25.7932839,84.4859362,25.7892266,84.481387
171500,Yakghara,919,450.0,27.8390852,81.3701881,27.86516,81.38934,27.8312399,81.35054
171501,Saiyad Nagar,919,679.0,27.8343026,81.3866812,27.8566,81.39875,27.8234999,81.37505
171503,Valdu Purwa,919,343.0,27.8202596,81.3481917,27.83281,81.3631599,27.8066499,81.3322099
171505,Ambarpurwa,919,333.0,27.7915254,81.3536914,27.7995701,81.35944,27.7759599,81.33173
171506,Gujrati Purwa,919,236.0,27.80179,81.3550663,27.8086701,81.3711199,27.7922999,81.34151
171508,Laukiha,919,850.0,28.0455279,80.814248,28.0565899,80.8231299,28.0386001,80.80839
171510,Rakhauna,919,588.0,27.6388002,80.7907103,27.6544501,80.8004699,27.6274999,80.77741
135764,Kurram Nagar,800,508.0,26.8858653,80.9719108,26.8918829,80.978052,26.8821101,80.9638559
171514,Nakha,919,896.0,28.0347687,80.6622226,28.04357,80.66988,28.02076,80.6425299
171515,Nakhi,919,275.0,27.8144636,81.4416324,27.82267,81.4514501,27.80828,81.42833
171516,Chaugoie,919,285.0,27.8014611,81.4430057,27.81074,81.4570201,27.79237,81.4341
171517,Alinagar Kalan,919,813.0,27.8014638,81.4196567,27.80711,81.4410699,27.78927,81.4108201
171518,Laluhi,919,674.0,27.7843546,81.4251512,27.7938701,81.4441801,27.7765401,81.4108701
171520,Pathar Khurd,919,199.0,27.7802422,81.4526179,27.7915501,81.4629999,27.77303,81.43668
171521,Sadhuwapur Gokulpur,919,413.0,27.7775096,81.4320188,27.78161,81.4423599,27.77101,81.4236999
171522,Pathar Kalan,919,282.0,27.7720359,81.4141618,27.78121,81.4326399,27.7591,81.39883
171523,Chahlar,919,302.0,27.7604003,81.4141618,27.7667101,81.4229501,27.7525401,81.39725
135624,Bhanpur Banwari,800,358.0,27.9331607,80.1972702,27.94241,80.2048599,27.92544,80.19051
171525,Dhanawa,919,488.0,27.0362782,81.6829431,27.04535,81.6984499,27.0298399,81.67391
215297,Banupur Pukhta,1010,172.0,27.9400619,78.7093556,27.94352,78.71969,27.9325899,78.7009
171529,Masudnagar Basthanwa,919,429.0,27.7528488,81.4800746,27.7669701,81.49347,27.73479,81.4720501
171530,Manikpur,919,310.0,25.0698727,81.1030573,25.0768922,81.1105155,25.0574556,81.0885428
171534,Pakra Dewariya,919,380.0,27.7425641,81.5020328,27.75593,81.51911,27.7286399,81.48879
171535,Maina Newariya,919,455.0,27.7360684,81.4910545,27.74623,81.50851,27.7194701,81.4830599
171536,Jhalan Kalan,919,565.0,27.7199597,81.5130095,27.7317299,81.52418,27.70642,81.49631
171537,Mogariha,919,451.0,27.7127888,81.4910545,27.7306101,81.4990399,27.69684,81.48437
171538,Piprahwa,919,189.0,27.4429867,83.1277057,27.4449917,83.1294681,27.4416307,83.125584
171539,Masupur,919,479.0,27.8629651,81.567869,27.8684901,81.57649,27.84718,81.56196
171540,Barie Para,919,435.0,27.8499868,81.54593,27.8592901,81.56133,27.8428099,81.53316
171541,Huseni Purwa,919,435.0,27.8451793,81.5623849,27.8599399,81.5732899,27.83691,81.5575601
171542,Barehara,919,682.0,27.8520031,81.5788361,27.8719299,81.59054,27.84156,81.57194
171543,Jamunaha,919,300.0,27.8865352,81.7650299,27.8968941,81.7758752,27.8795975,81.7582369
171544,Bhawaniyapur Ramgari,919,436.0,27.8386899,81.5514154,27.8460301,81.5630499,27.8243899,81.54002
171545,Bangaie,919,123.0,27.8221037,81.5418158,27.83249,81.5489901,27.81257,81.53554
171547,Mohraniya,919,101.0,27.7240906,80.4006566,27.7368,80.4089999,27.71493,80.3926499
171548,Dhanauli Khurd,919,283.0,27.7866911,81.5335865,27.79711,81.54629,27.7760599,81.5188501
171549,Gaura Dhanauli,919,575.0,27.7969573,81.5349581,27.80096,81.5554,27.7825299,81.5274699
171550,Nibiya Begampur,919,493.0,27.7924843,81.5569003,27.7979,81.5753901,27.7811101,81.5489901
171551,Bhaukhara,919,1113.0,27.775028,81.5569003,27.7864101,81.5686301,27.7617601,81.53977
171552,Elaspur Agalya,919,713.0,27.7705495,81.5788361,27.78299,81.59396,27.76041,81.5620901
171553,Jamaluddin Jot,919,300.0,27.7597794,81.56924,27.76961,81.58424,27.75318,81.5567099
171554,Khudad Bhari,919,486.0,27.7544926,81.5541579,27.7626899,81.5649601,27.7395101,81.53747
171555,Paraspur,919,679.0,27.0346896,81.7800692,27.0450953,81.7887807,27.0264858,81.7715279
171556,Kaggar,919,481.0,27.8034486,81.54593,27.8135701,81.55396,27.79188,81.5370499
171557,Parsa Khargaman,919,325.0,27.8041209,81.5569003,27.81257,81.56526,27.7963999,81.54767
171558,Samokhan,919,593.0,27.7993092,81.5733528,27.81467,81.57946,27.78739,81.55903
171559,Amwa Molbi,919,860.0,27.8112808,81.5788361,27.82141,81.60106,27.79798,81.5612299
171560,Lila Para,919,518.0,27.8217134,81.5829484,27.8323799,81.60184,27.80799,81.5668
171561,Bhadwara,919,553.0,26.1141996,80.2704621,26.1160646,80.2736047,26.1124033,80.2682167
171562,Pure Ramdin,919,261.0,27.85849,81.5898016,27.86931,81.6019599,27.85496,81.5830201
171565,Ali Nagar Khurd,919,474.0,26.7313607,80.9304508,26.74116,80.93817,26.72474,80.91894
171566,Ram Batti,919,427.0,27.8290693,81.5843191,27.84668,81.59882,27.82396,81.5784799
171567,Lakshamanpur Shankarpur,919,682.0,27.6997939,81.4690932,27.71948,81.4871799,27.69367,81.4566999
171569,Madara Gari,919,677.0,27.8259225,81.6281681,27.8336301,81.6367701,27.81866,81.61415
171570,Moharba,919,1175.0,27.8043917,81.6089873,27.81859,81.63083,27.78483,81.59362
171572,Kalpi Para,919,155.0,27.5921736,81.6377566,27.60013,81.64538,27.5841901,81.6291901
171574,Maharatha,919,370.0,27.288907,82.9030872,27.2958901,82.9062299,27.2851,82.89932
171575,Bhagwanpur Katghara,919,565.0,27.7809235,81.6341567,27.78856,81.66421,27.7673,81.630726
171576,Tula Majhauha,919,208.0,27.766692,81.6350172,27.7716601,81.6423499,27.75841,81.6319801
171577,Amwa Jauhar Sisaie,919,347.0,27.7499385,81.6226884,27.75983,81.6353799,27.73903,81.6079199
171578,Karijor,919,140.0,27.7550515,81.6350172,27.7615901,81.64291,27.74542,81.6226701
171581,Bulbul Newaj,919,657.0,27.7789101,81.5966542,27.7886899,81.6034599,27.7669801,81.58147
171584,Bhagtapur,919,540.0,27.7431194,81.6062468,27.75851,81.62012,27.7321299,81.59512
171585,Bisunapur,919,597.0,28.3098078,81.1940404,28.3141699,81.20678,28.30081,81.1838601
171586,Dihwa,919,567.0,25.9918563,83.9479637,26.0038898,83.97176,25.98425,83.93147
171587,Lakhaiya Jadid,919,449.0,27.7409489,81.6665149,27.7502,81.6775499,27.73241,81.6577101
171588,Gondaura,919,236.0,27.1361794,81.5952837,27.14647,81.6051899,27.1306199,81.58308
171589,Charsanda Mafi,919,311.0,27.7623818,81.5404443,27.7704001,81.55009,27.75278,81.5317601
171590,Karaunda,919,516.0,29.453701,77.3755084,29.4647,77.38511,29.43794,77.3686001
171591,Padari Tara,919,391.0,27.7466011,81.567869,27.75659,81.57641,27.73297,81.54601
171594,Maharu,919,262.0,27.7349607,81.567869,27.7430201,81.5811201,27.72652,81.55505
171596,Bhopatpur Chauki,919,584.0,27.7216427,81.5404443,27.72799,81.55251,27.7113699,81.52348
171597,Bhaisaha,919,390.0,26.7134975,83.5123514,26.7276901,83.5358999,26.69408,83.50512
171598,Rampur Baraie,919,520.0,27.720911,81.5760945,27.73095,81.5950001,27.70336,81.5655201
171600,Hundarwa,919,115.0,27.7088583,81.6172083,27.71454,81.62183,27.7013701,81.61057
171603,Babhani,919,286.0,24.676856,83.2298555,24.67988,83.2367101,24.6741401,83.22442
171606,Husenpur Mohammadpur,919,246.0,27.6645659,81.5829484,27.66821,81.5911701,27.65846,81.57245
171607,Bhaluwa Bhakuraha,919,403.0,27.6592805,81.567869,27.6711101,81.58257,27.64985,81.5561
171608,Parsa Kodi Khan,919,194.0,27.7222061,81.6213184,27.72886,81.6286401,27.7144901,81.6153601
171609,Uttampur,919,186.0,27.8187136,77.841731,27.8201951,77.8443683,27.8172915,77.839669
171610,Narsingh Diha,919,405.0,27.7202913,81.6377566,27.7321099,81.64989,27.71117,81.6306199
171613,Majhauwa Mujehna,919,230.0,27.6961743,81.6240583,27.7050201,81.63888,27.6805801,81.60777
171615,Kamla Jot,919,312.0,27.6820671,81.6555607,27.6892401,81.6624,27.67707,81.64561
171617,Ramwapur,919,256.0,27.4867969,82.634839,27.4961201,82.64981,27.4670999,82.6159101
171618,Bahboliya Mahada,919,741.0,27.7111795,81.6555607,27.7205501,81.67317,27.69985,81.64095
171619,Patna Ghusiyari,919,387.0,27.7125006,81.6774675,27.72172,81.6926799,27.70017,81.66417
171620,Rampur Kabula,919,473.0,27.6979968,81.6541913,27.7044699,81.66825,27.68789,81.64101
171621,Khairi Dikauli,919,237.0,27.6897587,81.6624072,27.70017,81.67404,27.68464,81.65559
171623,Utghaniya,919,373.0,27.7079953,81.6993678,27.7160701,81.7153501,27.6948,81.6861799
171625,Acharaura,919,494.0,27.6827277,81.6665149,27.68917,81.68049,27.6692799,81.65546
171626,Nibiya Husenpur,919,350.0,27.6714635,81.6487135,27.6780501,81.6592601,27.6672099,81.63895
171632,Dakia,919,282.0,28.4638969,78.9726588,28.4675217,78.9777947,28.4589198,78.9670657
135784,Mainhan,800,382.0,27.811489,80.4970454,27.81505,80.50707,27.7919301,80.4869199
135593,Dhamaula,800,563.0,27.9623026,80.1791368,27.96961,80.1911599,27.95783,80.17051
215417,Bhamon,1010,301.0,27.851275,78.5107083,27.8591199,78.5231599,27.84073,78.4946399
215318,Pathak Pur,1010,184.0,26.0057614,81.5133525,26.0074145,81.5149606,26.0037408,81.511656
215443,Sohbat Bhoodh,1010,160.0,27.8710822,78.6441291,27.8778,78.6546,27.86215,78.6358598
215447,Mamon,1010,517.0,27.8269472,78.6696576,27.8332899,78.6806601,27.8208999,78.66018
215319,Baghelapukhta,1010,263.0,27.9111484,78.7617893,27.91679,78.7694,27.8989499,78.75036
135789,Tendhuwa,800,437.0,27.7916346,80.4743669,27.8027201,80.48285,27.78185,80.4476
215486,Salempur Piroda,1010,500.0,27.7701112,78.5078677,27.77757,78.51479,27.7654799,78.50099
135629,Gulauli,800,552.0,26.2735552,80.005979,26.2853101,80.01993,26.26241,79.99712
135791,Rannupur,800,124.0,27.7390809,80.5757853,27.7431099,80.5834399,27.7349899,80.56873
135793,Darinagra,800,737.0,27.8341238,80.5855038,27.8493801,80.60654,27.8239501,80.5750598
135766,Parsehara,800,239.0,27.7645198,80.5021652,27.77519,80.5176699,27.7511199,80.48875
215283,Allipurbarwara Pukhta,1010,252.0,27.9711213,78.6483843,27.9822499,78.66834,27.95536,78.6311
135800,Pipra Jhala,800,275.0,27.8047093,80.5799505,27.81332,80.5879699,27.7944301,80.5658
135801,Karmani,800,446.0,27.8170835,80.5910567,27.8304299,80.59969,27.8106099,80.57625
215420,Tawal Pur,1010,334.0,27.8581101,78.5405304,27.8645001,78.55772,27.84613,78.5324999
215489,Kutubpur,1010,116.0,29.2217257,77.5189458,29.2308801,77.5315,29.21267,77.50767
135807,Chataura,800,187.0,27.7902155,80.5591224,27.7963899,80.5674799,27.7862501,80.55277
215454,Paharpur Mafi,1010,120.0,27.7977997,78.6668214,27.80227,78.6725699,27.79339,78.6603399
135769,Kharehna,800,158.0,27.7732555,80.3978738,27.78117,80.4040798,27.76308,80.3894701
135811,Khantadesu,800,347.0,27.7706213,80.5910567,27.7797499,80.60268,27.7630799,80.57939
135813,Datelikalan,800,534.0,27.8073643,80.6188156,27.8158399,80.62878,27.7939201,80.60742
135815,Avgawan,800,518.0,27.7996616,80.5910567,27.8130299,80.60783,27.79208,80.5797299
135818,Orahara,800,324.0,27.7833752,80.6077132,27.7979,80.6210201,27.7699201,80.5977001
215349,Mahewa Khurd,1010,125.0,25.1708097,82.24339,25.1752143,82.2485399,25.1624401,82.2379999
135754,Kaluwa Moti,800,728.0,27.8376877,80.3853501,27.8475499,80.40393,27.81932,80.36709
215424,Dholna,1010,816.0,27.8430918,78.5380455,27.8452946,78.5398006,27.8407315,78.535257
215472,Mubarikpur Mafi,1010,303.0,27.8065635,78.5462098,27.8183699,78.5582699,27.79864,78.53587
215493,Kantaur,1010,982.0,27.7588197,78.5068024,27.7606083,78.5093737,27.7568488,78.5045457
135829,Machhechha,800,310.0,27.9251312,80.0856189,27.9322101,80.095,27.91629,80.0730399
135830,Mundiaahban,800,116.0,27.9317363,80.0967906,27.9370599,80.10283,27.92594,80.09083
135569,Kehuwa,800,150.0,27.9992341,80.1889014,28.00777,80.1952699,27.99294,80.17987
135653,Khandeora,800,220.0,25.4241575,81.4017967,25.4293499,81.40593,25.42141,81.39594
215366,Badanpur,1010,275.0,27.7919972,77.7766767,27.8074401,77.7877101,27.77953,77.76492
215495,Tikampura,1010,182.0,27.7544299,78.5277506,27.7619399,78.53342,27.7476701,78.5241099
215367,Bhidauni,1010,310.0,27.7579367,77.6944104,27.7595735,77.6981449,27.7549924,77.6917772
135911,Ukermohan,800,191.0,27.7746918,80.1512317,27.78134,80.1609601,27.7649601,80.1374899
215368,Agoli Kiramai,1010,282.0,27.8747612,78.6710756,27.8860701,78.6911699,27.86498,78.6620399
135841,Mohammadpur Tajpur,800,330.0,27.91205,80.0451095,27.9190399,80.05561,27.8974299,80.03397
135571,Nakera,800,244.0,28.0070732,80.1568134,28.0137,80.16875,27.99778,80.1430199
135844,Manakhera,800,405.0,27.9024796,80.0730491,27.91107,80.08433,27.8907401,80.0637399
215510,Bhaisora Buzurg,1010,416.0,27.7702112,78.6654033,27.78323,78.6758801,27.7615701,78.6524299
215376,Loharre,1010,115.0,27.8358548,78.6724937,27.8457601,78.68714,27.81979,78.6649201
135847,Bachgawan,800,345.0,27.8622917,80.0786359,27.8772299,80.09294,27.85306,80.0643899
135848,Harikhapur,800,101.0,27.8501498,80.0912049,27.85765,80.09889,27.84402,80.08318
135623,Basbirwa,800,133.0,27.9295093,80.2070328,27.9370399,80.21382,27.92179,80.19968
135850,Mundia Churaman,800,177.0,27.8771131,80.1233175,27.8923199,80.1338699,27.87357,80.11562